Num,Name,Type1,Type2,Gendered,HP,ATK,DEF,SPA,SPD,SPE,Total,ability_0,ability_1,ability_H,height,weight,prevo
616,Shelmet,Bug,,False,50,40,85,40,65,25,305,Hydration,Shell Armor,Overcoat,0.4,7.7,
617,Accelgor,Bug,,False,80,70,40,100,60,145,495,Hydration,Sticky Hold,Unburden,0.8,25.3,Shelmet
618,Stunfisk,Ground,Electric,False,109,66,84,81,99,32,471,Static,Limber,Sand Veil,0.7,11.0,
618,Stunfisk-Galar,Ground,Steel,False,109,81,99,66,84,32,471,Mimicry,,,0.7,20.5,
619,Mienfoo,Fighting,,False,45,85,50,55,50,65,350,Inner Focus,Regenerator,Reckless,0.9,20.0,
620,Mienshao,Fighting,,False,65,125,60,95,60,105,510,Inner Focus,Regenerator,Reckless,1.4,35.5,Mienfoo
621,Druddigon,Dragon,,False,77,120,90,60,90,48,485,Rough Skin,Sheer Force,Mold Breaker,1.6,139.0,
622,Golett,Ground,Ghost,False,59,74,50,35,50,35,303,Iron Fist,Klutz,No Guard,1.0,92.0,
623,Golurk,Ground,Ghost,False,89,124,80,55,80,55,483,Iron Fist,Klutz,No Guard,2.8,330.0,Golett
624,Pawniard,Dark,Steel,False,45,85,70,40,40,60,340,Defiant,Inner Focus,Pressure,0.5,10.2,
625,Bisharp,Dark,Steel,False,65,125,100,60,70,70,490,Defiant,Inner Focus,Pressure,1.6,70.0,Pawniard
626,Bouffalant,Normal,,False,95,110,95,40,95,55,490,Reckless,Sap Sipper,Soundproof,1.6,94.6,
627,Rufflet,Normal,Flying,False,70,83,50,37,50,60,350,Keen Eye,Sheer Force,Hustle,0.5,10.5,
628,Braviary,Normal,Flying,False,100,123,75,57,75,80,510,Keen Eye,Sheer Force,Defiant,1.5,41.0,Rufflet
628,Braviary-Hisui,Psychic,Flying,False,110,83,70,112,70,65,510,Keen Eye,Sheer Force,Tinted Lens,1.7,43.4,Rufflet
629,Vullaby,Dark,Flying,False,70,55,75,45,65,60,370,Big Pecks,Overcoat,Weak Armor,0.5,9.0,
630,Mandibuzz,Dark,Flying,False,110,65,105,55,95,80,510,Big Pecks,Overcoat,Weak Armor,1.2,39.5,Vullaby
631,Heatmor,Fire,,False,85,97,66,105,66,65,484,Gluttony,Flash Fire,White Smoke,1.4,58.0,
632,Durant,Bug,Steel,False,58,109,112,48,48,109,484,Swarm,Hustle,Truant,0.3,33.0,
633,Deino,Dark,Dragon,False,52,65,50,45,50,38,300,Hustle,,,0.8,17.3,
634,Zweilous,Dark,Dragon,False,72,85,70,65,70,58,420,Hustle,,,1.4,50.0,Deino
635,Hydreigon,Dark,Dragon,False,92,105,90,125,90,98,600,Levitate,,,1.8,160.0,Zweilous
636,Larvesta,Bug,Fire,False,55,85,55,50,55,60,360,Flame Body,,Swarm,1.1,28.8,
637,Volcarona,Bug,Fire,False,85,60,65,135,105,100,550,Flame Body,,Swarm,1.6,46.0,Larvesta
638,Cobalion,Steel,Fighting,False,91,90,129,90,72,108,580,Justified,,,2.1,250.0,
639,Terrakion,Rock,Fighting,False,91,129,90,72,90,108,580,Justified,,,1.9,260.0,
640,Virizion,Grass,Fighting,False,91,90,72,90,129,108,580,Justified,,,2.0,200.0,
641,Tornadus,Flying,,False,79,115,70,125,80,111,580,Prankster,,Defiant,1.5,63.0,
641,Tornadus-Therian,Flying,,False,79,100,80,110,90,121,580,Regenerator,,,1.4,63.0,
642,Thundurus,Electric,Flying,False,79,115,70,125,80,111,580,Prankster,,Defiant,1.5,61.0,
642,Thundurus-Therian,Electric,Flying,False,79,105,70,145,80,101,580,Volt Absorb,,,3.0,61.0,
643,Reshiram,Dragon,Fire,False,100,120,100,150,120,90,680,Turboblaze,,,3.2,330.0,
644,Zekrom,Dragon,Electric,False,100,150,120,120,100,90,680,Teravolt,,,2.9,345.0,
645,Landorus,Ground,Flying,False,89,125,90,115,80,101,600,Sand Force,,Sheer Force,1.5,68.0,
645,Landorus-Therian,Ground,Flying,False,89,145,90,105,80,91,600,Intimidate,,,1.3,68.0,
646,Kyurem,Dragon,Ice,False,125,130,90,130,90,95,660,Pressure,,,3.0,325.0,
646,Kyurem-Black,Dragon,Ice,False,125,170,100,120,90,95,700,Teravolt,,,3.3,325.0,
646,Kyurem-White,Dragon,Ice,False,125,120,90,170,100,95,700,Turboblaze,,,3.6,325.0,
647,Keldeo,Water,Fighting,False,91,72,90,129,90,108,580,Justified,,,1.4,48.5,
647,Keldeo-Resolute,Water,Fighting,False,91,72,90,129,90,108,580,Justified,,,1.4,48.5,
648,Meloetta,Normal,Psychic,False,100,77,77,128,128,90,600,Serene Grace,,,0.6,6.5,
648,Meloetta-Pirouette,Normal,Fighting,False,100,128,90,77,77,128,600,Serene Grace,,,0.6,6.5,
649,Genesect,Bug,Steel,False,71,120,95,120,95,99,600,Download,,,1.5,82.5,
649,Genesect-Douse,Bug,Steel,False,71,120,95,120,95,99,600,Download,,,1.5,82.5,
649,Genesect-Shock,Bug,Steel,False,71,120,95,120,95,99,600,Download,,,1.5,82.5,
649,Genesect-Burn,Bug,Steel,False,71,120,95,120,95,99,600,Download,,,1.5,82.5,
649,Genesect-Chill,Bug,Steel,False,71,120,95,120,95,99,600,Download,,,1.5,82.5,
650,Chespin,Grass,,True,56,61,65,48,45,38,313,Overgrow,,Bulletproof,0.4,9.0,
651,Quilladin,Grass,,True,61,78,95,56,58,57,405,Overgrow,,Bulletproof,0.7,29.0,Chespin
652,Chesnaught,Grass,Fighting,True,88,107,122,74,75,64,530,Overgrow,,Bulletproof,1.6,90.0,Quilladin
653,Fennekin,Fire,,True,40,45,40,62,60,60,307,Blaze,,Magician,0.4,9.4,
654,Braixen,Fire,,True,59,59,58,90,70,73,409,Blaze,,Magician,1.0,14.5,Fennekin
655,Delphox,Fire,Psychic,True,75,69,72,114,100,104,534,Blaze,,Magician,1.5,39.0,Braixen
656,Froakie,Water,,True,41,56,40,62,44,71,314,Torrent,,Protean,0.3,7.0,
657,Frogadier,Water,,True,54,63,52,83,56,97,405,Torrent,,Protean,0.6,10.9,Froakie
658,Greninja,Water,Dark,True,72,95,67,103,71,122,530,Torrent,,Protean,1.5,40.0,Frogadier
658,Greninja-Bond,Water,Dark,False,72,95,67,103,71,122,530,Battle Bond,,,1.5,40.0,
658,Greninja-Ash,Water,Dark,False,72,145,67,153,71,132,640,Battle Bond,,,1.5,40.0,
659,Bunnelby,Normal,,False,38,36,38,32,36,57,237,Pickup,Cheek Pouch,Huge Power,0.4,5.0,
660,Diggersby,Normal,Ground,False,85,56,77,50,77,78,423,Pickup,Cheek Pouch,Huge Power,1.0,42.4,Bunnelby
661,Fletchling,Normal,Flying,False,45,50,43,40,38,62,278,Big Pecks,,Gale Wings,0.3,1.7,
662,Fletchinder,Fire,Flying,False,62,73,55,56,52,84,382,Flame Body,,Gale Wings,0.7,16.0,Fletchling
663,Talonflame,Fire,Flying,False,78,81,71,74,69,126,499,Flame Body,,Gale Wings,1.2,24.5,Fletchinder
664,Scatterbug,Bug,,False,38,35,40,27,25,35,200,Shield Dust,Compound Eyes,Friend Guard,0.3,2.5,
665,Spewpa,Bug,,False,45,22,60,27,30,29,213,Shed Skin,,Friend Guard,0.3,8.4,Scatterbug
666,Vivillon,Bug,Flying,False,80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,1.2,17.0,Spewpa
666,Vivillon-Fancy,Bug,Flying,False,80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,1.2,17.0,Spewpa
666,Vivillon-Pokeball,Bug,Flying,False,80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,1.2,17.0,
667,Litleo,Fire,Normal,True,62,50,58,73,54,72,369,Rivalry,Unnerve,Moxie,0.6,13.5,
668,Pyroar,Fire,Normal,True,86,68,72,109,66,106,507,Rivalry,Unnerve,Moxie,1.5,81.5,Litleo
669,Flabébé,Fairy,,False,44,38,39,61,79,42,303,Flower Veil,,Symbiosis,0.1,0.1,
670,Floette,Fairy,,False,54,45,47,75,98,52,371,Flower Veil,,Symbiosis,0.2,0.9,Flabébé
670,Floette-Eternal,Fairy,,False,74,65,67,125,128,92,551,Flower Veil,,,0.2,0.9,
671,Florges,Fairy,,False,78,65,68,112,154,75,552,Flower Veil,,Symbiosis,1.1,10.0,Floette
672,Skiddo,Grass,,False,66,65,48,62,57,52,350,Sap Sipper,,Grass Pelt,0.9,31.0,
673,Gogoat,Grass,,False,123,100,62,97,81,68,531,Sap Sipper,,Grass Pelt,1.7,91.0,Skiddo
674,Pancham,Fighting,,False,67,82,62,46,48,43,348,Iron Fist,Mold Breaker,Scrappy,0.6,8.0,
675,Pangoro,Fighting,Dark,False,95,124,78,69,71,58,495,Iron Fist,Mold Breaker,Scrappy,2.1,136.0,Pancham
676,Furfrou,Normal,,False,75,80,60,65,90,102,472,Fur Coat,,,1.2,28.0,
677,Espurr,Psychic,,False,62,48,54,63,60,68,355,Keen Eye,Infiltrator,Own Tempo,0.3,3.5,
678,Meowstic,Psychic,,False,74,48,76,83,81,104,466,Keen Eye,Infiltrator,Prankster,0.6,8.5,Espurr
678,Meowstic-F,Psychic,,False,74,48,76,83,81,104,466,Keen Eye,Infiltrator,Competitive,0.6,8.5,Espurr
679,Honedge,Steel,Ghost,False,45,80,100,35,37,28,325,No Guard,,,0.8,2.0,
680,Doublade,Steel,Ghost,False,59,110,150,45,49,35,448,No Guard,,,0.8,4.5,Honedge
681,Aegislash,Steel,Ghost,False,60,50,140,50,140,60,500,Stance Change,,,1.7,53.0,Doublade
681,Aegislash-Blade,Steel,Ghost,False,60,140,50,140,50,60,500,Stance Change,,,1.7,53.0,
682,Spritzee,Fairy,,False,78,52,60,63,65,23,341,Healer,,Aroma Veil,0.2,0.5,
683,Aromatisse,Fairy,,False,101,72,72,99,89,29,462,Healer,,Aroma Veil,0.8,15.5,Spritzee
684,Swirlix,Fairy,,False,62,48,66,59,57,49,341,Sweet Veil,,Unburden,0.4,3.5,
685,Slurpuff,Fairy,,False,82,80,86,85,75,72,480,Sweet Veil,,Unburden,0.8,5.0,Swirlix
686,Inkay,Dark,Psychic,False,53,54,53,37,46,45,288,Contrary,Suction Cups,Infiltrator,0.4,3.5,
687,Malamar,Dark,Psychic,False,86,92,88,68,75,73,482,Contrary,Suction Cups,Infiltrator,1.5,47.0,Inkay
688,Binacle,Rock,Water,False,42,52,67,39,56,50,306,Tough Claws,Sniper,Pickpocket,0.5,31.0,
689,Barbaracle,Rock,Water,False,72,105,115,54,86,68,500,Tough Claws,Sniper,Pickpocket,1.3,96.0,Binacle
690,Skrelp,Poison,Water,False,50,60,60,60,60,30,320,Poison Point,Poison Touch,Adaptability,0.5,7.3,
691,Dragalge,Poison,Dragon,False,65,75,90,97,123,44,494,Poison Point,Poison Touch,Adaptability,1.8,81.5,Skrelp
692,Clauncher,Water,,False,50,53,62,58,63,44,330,Mega Launcher,,,0.5,8.3,
693,Clawitzer,Water,,False,71,73,88,120,89,59,500,Mega Launcher,,,1.3,35.3,Clauncher
694,Helioptile,Electric,Normal,False,44,38,33,61,43,70,289,Dry Skin,Sand Veil,Solar Power,0.5,6.0,
695,Heliolisk,Electric,Normal,False,62,55,52,109,94,109,481,Dry Skin,Sand Veil,Solar Power,1.0,21.0,Helioptile
696,Tyrunt,Rock,Dragon,True,58,89,77,45,45,48,362,Strong Jaw,,Sturdy,0.8,26.0,
697,Tyrantrum,Rock,Dragon,True,82,121,119,69,59,71,521,Strong Jaw,,Rock Head,2.5,270.0,Tyrunt
698,Amaura,Rock,Ice,True,77,59,50,67,63,46,362,Refrigerate,,Snow Warning,1.3,25.2,
699,Aurorus,Rock,Ice,True,123,77,72,99,92,58,521,Refrigerate,,Snow Warning,2.7,225.0,Amaura
700,Sylveon,Fairy,,True,95,65,65,110,130,60,525,Cute Charm,,Pixilate,1.0,23.5,Eevee
701,Hawlucha,Fighting,Flying,False,78,92,75,74,63,118,500,Limber,Unburden,Mold Breaker,0.8,21.5,
702,Dedenne,Electric,Fairy,False,67,58,57,81,67,101,431,Cheek Pouch,Pickup,Plus,0.2,2.2,
703,Carbink,Rock,Fairy,False,50,50,150,50,150,50,500,Clear Body,,Sturdy,0.3,5.7,
704,Goomy,Dragon,,False,45,50,35,55,75,40,300,Sap Sipper,Hydration,Gooey,0.3,2.8,
705,Sliggoo,Dragon,,False,68,75,53,83,113,60,452,Sap Sipper,Hydration,Gooey,0.8,17.5,Goomy
705,Sliggoo-Hisui,Steel,Dragon,False,58,75,83,83,113,40,452,Sap Sipper,Shell Armor,Gooey,0.7,68.5,Goomy
706,Goodra,Dragon,,False,90,100,70,110,150,80,600,Sap Sipper,Hydration,Gooey,2.0,150.5,Sliggoo
706,Goodra-Hisui,Steel,Dragon,False,80,100,100,110,150,60,600,Sap Sipper,Shell Armor,Gooey,1.7,334.1,Sliggoo-Hisui
707,Klefki,Steel,Fairy,False,57,80,91,80,87,75,470,Prankster,,Magician,0.2,3.0,
708,Phantump,Ghost,Grass,False,43,70,48,50,60,38,309,Natural Cure,Frisk,Harvest,0.4,7.0,
709,Trevenant,Ghost,Grass,False,85,110,76,65,82,56,474,Natural Cure,Frisk,Harvest,1.5,71.0,Phantump
710,Pumpkaboo,Ghost,Grass,False,49,66,70,44,55,51,335,Pickup,Frisk,Insomnia,0.4,5.0,
710,Pumpkaboo-Small,Ghost,Grass,False,44,66,70,44,55,56,335,Pickup,Frisk,Insomnia,0.3,3.5,
710,Pumpkaboo-Large,Ghost,Grass,False,54,66,70,44,55,46,335,Pickup,Frisk,Insomnia,0.5,7.5,
710,Pumpkaboo-Super,Ghost,Grass,False,59,66,70,44,55,41,335,Pickup,Frisk,Insomnia,0.8,15.0,
711,Gourgeist,Ghost,Grass,False,65,90,122,58,75,84,494,Pickup,Frisk,Insomnia,0.9,12.5,Pumpkaboo
711,Gourgeist-Small,Ghost,Grass,False,55,85,122,58,75,99,494,Pickup,Frisk,Insomnia,0.7,9.5,Pumpkaboo-Small
711,Gourgeist-Large,Ghost,Grass,False,75,95,122,58,75,69,494,Pickup,Frisk,Insomnia,1.1,14.0,Pumpkaboo-Large
711,Gourgeist-Super,Ghost,Grass,False,85,100,122,58,75,54,494,Pickup,Frisk,Insomnia,1.7,39.0,Pumpkaboo-Super
712,Bergmite,Ice,,False,55,69,85,32,35,28,304,Own Tempo,Ice Body,Sturdy,1.0,99.5,
713,Avalugg,Ice,,False,95,117,184,44,46,28,514,Own Tempo,Ice Body,Sturdy,2.0,505.0,Bergmite
713,Avalugg-Hisui,Ice,Rock,False,95,127,184,34,36,38,514,Strong Jaw,Ice Body,Sturdy,1.4,262.4,Bergmite
714,Noibat,Flying,Dragon,False,40,30,35,45,40,55,245,Frisk,Infiltrator,Telepathy,0.5,8.0,
715,Noivern,Flying,Dragon,False,85,70,80,97,80,123,535,Frisk,Infiltrator,Telepathy,1.5,85.0,Noibat
716,Xerneas,Fairy,,False,126,131,95,131,98,99,680,Fairy Aura,,,3.0,215.0,
716,Xerneas-Neutral,Fairy,,False,126,131,95,131,98,99,680,Fairy Aura,,,3.0,215.0,
717,Yveltal,Dark,Flying,False,126,131,95,131,98,99,680,Dark Aura,,,5.8,203.0,
718,Zygarde,Dragon,Ground,False,108,100,121,81,95,95,600,Aura Break,,,5.0,305.0,
718,Zygarde-10%,Dragon,Ground,False,54,100,71,61,85,115,486,Aura Break,,,1.2,33.5,
718,Zygarde-Complete,Dragon,Ground,False,216,100,121,91,95,85,708,Power Construct,,,4.5,610.0,
719,Diancie,Rock,Fairy,False,50,100,150,100,150,50,600,Clear Body,,,0.7,8.8,
720,Hoopa,Psychic,Ghost,False,80,110,60,150,130,70,600,Magician,,,0.5,9.0,
720,Hoopa-Unbound,Psychic,Dark,False,80,160,60,170,130,80,680,Magician,,,6.5,490.0,
721,Volcanion,Fire,Water,False,80,110,120,130,90,70,600,Water Absorb,,,1.7,195.0,
722,Rowlet,Grass,Flying,True,68,55,55,50,50,42,320,Overgrow,,Long Reach,0.3,1.5,
723,Dartrix,Grass,Flying,True,78,75,75,70,70,52,420,Overgrow,,Long Reach,0.7,16.0,Rowlet
724,Decidueye,Grass,Ghost,True,78,107,75,100,100,70,530,Overgrow,,Long Reach,1.6,36.6,Dartrix
724,Decidueye-Hisui,Grass,Fighting,True,88,112,80,95,95,60,530,Overgrow,,Scrappy,1.6,37.0,Dartrix
725,Litten,Fire,,True,45,65,40,60,40,70,320,Blaze,,Intimidate,0.4,4.3,
726,Torracat,Fire,,True,65,85,50,80,50,90,420,Blaze,,Intimidate,0.7,25.0,Litten
727,Incineroar,Fire,Dark,True,95,115,90,80,90,60,530,Blaze,,Intimidate,1.8,83.0,Torracat
728,Popplio,Water,,True,50,54,54,66,56,40,320,Torrent,,Liquid Voice,0.4,7.5,
729,Brionne,Water,,True,60,69,69,91,81,50,420,Torrent,,Liquid Voice,0.6,17.5,Popplio
730,Primarina,Water,Fairy,True,80,74,74,126,116,60,530,Torrent,,Liquid Voice,1.8,44.0,Brionne
731,Pikipek,Normal,Flying,False,35,75,30,30,30,65,265,Keen Eye,Skill Link,Pickup,0.3,1.2,
732,Trumbeak,Normal,Flying,False,55,85,50,40,50,75,355,Keen Eye,Skill Link,Pickup,0.6,14.8,Pikipek
733,Toucannon,Normal,Flying,False,80,120,75,75,75,60,485,Keen Eye,Skill Link,Sheer Force,1.1,26.0,Trumbeak
734,Yungoos,Normal,,False,48,70,30,30,30,45,253,Stakeout,Strong Jaw,Adaptability,0.4,6.0,
735,Gumshoos,Normal,,False,88,110,60,55,60,45,418,Stakeout,Strong Jaw,Adaptability,0.7,14.2,Yungoos
736,Grubbin,Bug,,False,47,62,45,55,45,46,300,Swarm,,,0.4,4.4,
737,Charjabug,Bug,Electric,False,57,82,95,55,75,36,400,Battery,,,0.5,10.5,Grubbin
738,Vikavolt,Bug,Electric,False,77,70,90,145,75,43,500,Levitate,,,1.5,45.0,Charjabug
739,Crabrawler,Fighting,,False,47,82,57,42,47,63,338,Hyper Cutter,Iron Fist,Anger Point,0.6,7.0,
740,Crabominable,Fighting,Ice,False,97,132,77,62,67,43,478,Hyper Cutter,Iron Fist,Anger Point,1.7,180.0,Crabrawler
741,Oricorio,Fire,Flying,True,75,70,70,98,70,93,476,Dancer,,,0.6,3.4,
741,Oricorio-Pom-Pom,Electric,Flying,True,75,70,70,98,70,93,476,Dancer,,,0.6,3.4,
741,Oricorio-Pa'u,Psychic,Flying,True,75,70,70,98,70,93,476,Dancer,,,0.6,3.4,
741,Oricorio-Sensu,Ghost,Flying,True,75,70,70,98,70,93,476,Dancer,,,0.6,3.4,
742,Cutiefly,Bug,Fairy,False,40,45,40,55,40,84,304,Honey Gather,Shield Dust,Sweet Veil,0.1,0.2,
743,Ribombee,Bug,Fairy,False,60,55,60,95,70,124,464,Honey Gather,Shield Dust,Sweet Veil,0.2,0.5,Cutiefly
744,Rockruff,Rock,,False,45,65,40,30,40,60,280,Keen Eye,Vital Spirit,Steadfast,0.5,9.2,
745,Lycanroc,Rock,,False,75,115,65,55,65,112,487,Keen Eye,Sand Rush,Steadfast,0.8,25.0,Rockruff
745,Lycanroc-Midnight,Rock,,False,85,115,75,55,75,82,487,Keen Eye,Vital Spirit,No Guard,1.1,25.0,Rockruff
745,Lycanroc-Dusk,Rock,,False,75,117,65,55,65,110,487,Tough Claws,,,0.8,25.0,Rockruff
746,Wishiwashi,Water,,False,45,20,20,25,25,40,175,Schooling,,,0.2,0.3,
746,Wishiwashi-School,Water,,False,45,140,130,140,135,30,620,Schooling,,,8.2,78.6,
747,Mareanie,Poison,Water,False,50,53,62,43,52,45,305,Merciless,Limber,Regenerator,0.4,8.0,
748,Toxapex,Poison,Water,False,50,63,152,53,142,35,495,Merciless,Limber,Regenerator,0.7,14.5,Mareanie
749,Mudbray,Ground,,False,70,100,70,45,55,45,385,Own Tempo,Stamina,Inner Focus,1.0,110.0,
750,Mudsdale,Ground,,False,100,125,100,55,85,35,500,Own Tempo,Stamina,Inner Focus,2.5,920.0,Mudbray
751,Dewpider,Water,Bug,False,38,40,52,40,72,27,269,Water Bubble,,Water Absorb,0.3,4.0,
752,Araquanid,Water,Bug,False,68,70,92,50,132,42,454,Water Bubble,,Water Absorb,1.8,82.0,Dewpider
753,Fomantis,Grass,,False,40,55,35,50,35,35,250,Leaf Guard,,Contrary,0.3,1.5,
754,Lurantis,Grass,,False,70,105,90,80,90,45,480,Leaf Guard,,Contrary,0.9,18.5,Fomantis
755,Morelull,Grass,Fairy,False,40,35,55,65,75,15,285,Illuminate,Effect Spore,Rain Dish,0.2,1.5,
756,Shiinotic,Grass,Fairy,False,60,45,80,90,100,30,405,Illuminate,Effect Spore,Rain Dish,1.0,11.5,Morelull
757,Salandit,Poison,Fire,True,48,44,40,71,40,77,320,Corrosion,,Oblivious,0.6,4.8,
758,Salazzle,Poison,Fire,False,68,64,60,111,60,117,480,Corrosion,,Oblivious,1.2,22.2,Salandit
759,Stufful,Normal,Fighting,False,70,75,50,45,50,50,340,Fluffy,Klutz,Cute Charm,0.5,6.8,
760,Bewear,Normal,Fighting,False,120,125,80,55,60,60,500,Fluffy,Klutz,Unnerve,2.1,135.0,Stufful
761,Bounsweet,Grass,,False,42,30,38,30,38,32,210,Leaf Guard,Oblivious,Sweet Veil,0.3,3.2,
762,Steenee,Grass,,False,52,40,48,40,48,62,290,Leaf Guard,Oblivious,Sweet Veil,0.7,8.2,Bounsweet
763,Tsareena,Grass,,False,72,120,98,50,98,72,510,Leaf Guard,Queenly Majesty,Sweet Veil,1.2,21.4,Steenee
764,Comfey,Fairy,,True,51,52,90,82,110,100,485,Flower Veil,Triage,Natural Cure,0.1,0.3,
765,Oranguru,Normal,Psychic,False,90,60,80,90,110,60,490,Inner Focus,Telepathy,Symbiosis,1.5,76.0,
766,Passimian,Fighting,,False,100,120,90,40,60,80,490,Receiver,,Defiant,2.0,82.8,
767,Wimpod,Bug,Water,False,25,35,40,20,30,80,230,Wimp Out,,,0.5,12.0,
768,Golisopod,Bug,Water,False,75,125,140,60,90,40,530,Emergency Exit,,,2.0,108.0,Wimpod
769,Sandygast,Ghost,Ground,False,55,55,80,70,45,15,320,Water Compaction,,Sand Veil,0.5,70.0,
770,Palossand,Ghost,Ground,False,85,75,110,100,75,35,480,Water Compaction,,Sand Veil,1.3,250.0,Sandygast
771,Pyukumuku,Water,,False,55,60,130,30,130,5,410,Innards Out,,Unaware,0.3,1.2,
772,Type: Null,Normal,,False,95,95,95,95,95,59,534,Battle Armor,,,1.9,120.5,
773,Silvally,Normal,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,Type: Null
773,Silvally-Bug,Bug,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Dark,Dark,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Dragon,Dragon,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Electric,Electric,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Fairy,Fairy,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Fighting,Fighting,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Fire,Fire,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Flying,Flying,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Ghost,Ghost,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Grass,Grass,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Ground,Ground,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Ice,Ice,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Poison,Poison,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Psychic,Psychic,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Rock,Rock,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Steel,Steel,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
773,Silvally-Water,Water,,False,95,95,95,95,95,95,570,RKS System,,,2.3,100.5,
774,Minior,Rock,Flying,False,60,100,60,100,60,120,500,Shields Down,,,0.3,0.3,
774,Minior-Meteor,Rock,Flying,False,60,60,100,60,100,60,440,Shields Down,,,0.3,40.0,
775,Komala,Normal,,False,65,115,65,75,95,65,480,Comatose,,,0.4,19.9,
776,Turtonator,Fire,Dragon,False,60,78,135,91,85,36,485,Shell Armor,,,2.0,212.0,
777,Togedemaru,Electric,Steel,False,65,98,63,40,73,96,435,Iron Barbs,Lightning Rod,Sturdy,0.3,3.3,
778,Mimikyu,Ghost,Fairy,False,55,90,80,50,105,96,476,Disguise,,,0.2,0.7,
778,Mimikyu-Busted,Ghost,Fairy,False,55,90,80,50,105,96,476,Disguise,,,0.2,0.7,
779,Bruxish,Water,Psychic,False,68,105,70,70,70,92,475,Dazzling,Strong Jaw,Wonder Skin,0.9,19.0,
780,Drampa,Normal,Dragon,False,78,60,85,135,91,36,485,Berserk,Sap Sipper,Cloud Nine,3.0,185.0,
781,Dhelmise,Ghost,Grass,False,70,131,100,86,90,40,517,Steelworker,,,3.9,210.0,
782,Jangmo-o,Dragon,,False,45,55,65,45,45,45,300,Bulletproof,Soundproof,Overcoat,0.6,29.7,
783,Hakamo-o,Dragon,Fighting,False,55,75,90,65,70,65,420,Bulletproof,Soundproof,Overcoat,1.2,47.0,Jangmo-o
784,Kommo-o,Dragon,Fighting,False,75,110,125,100,105,85,600,Bulletproof,Soundproof,Overcoat,1.6,78.2,Hakamo-o
785,Tapu Koko,Electric,Fairy,False,70,115,85,95,75,130,570,Electric Surge,,Telepathy,1.8,20.5,
786,Tapu Lele,Psychic,Fairy,False,70,85,75,130,115,95,570,Psychic Surge,,Telepathy,1.2,18.6,
787,Tapu Bulu,Grass,Fairy,False,70,130,115,85,95,75,570,Grassy Surge,,Telepathy,1.9,45.5,
788,Tapu Fini,Water,Fairy,False,70,75,115,95,130,85,570,Misty Surge,,Telepathy,1.3,21.2,
789,Cosmog,Psychic,,False,43,29,31,29,31,37,200,Unaware,,,0.2,0.1,
790,Cosmoem,Psychic,,False,43,29,131,29,131,37,400,Sturdy,,,0.1,999.9,Cosmog
791,Solgaleo,Psychic,Steel,False,137,137,107,113,89,97,680,Full Metal Body,,,3.4,230.0,Cosmoem
792,Lunala,Psychic,Ghost,False,137,113,89,137,107,97,680,Shadow Shield,,,4.0,120.0,Cosmoem
793,Nihilego,Rock,Poison,False,109,53,47,127,131,103,570,Beast Boost,,,1.2,55.5,
794,Buzzwole,Bug,Fighting,False,107,139,139,53,53,79,570,Beast Boost,,,2.4,333.6,
795,Pheromosa,Bug,Fighting,False,71,137,37,137,37,151,570,Beast Boost,,,1.8,25.0,
796,Xurkitree,Electric,,False,83,89,71,173,71,83,570,Beast Boost,,,3.8,100.0,
797,Celesteela,Steel,Flying,False,97,101,103,107,101,61,570,Beast Boost,,,9.2,999.9,
798,Kartana,Grass,Steel,False,59,181,131,59,31,109,570,Beast Boost,,,0.3,0.1,
799,Guzzlord,Dark,Dragon,False,223,101,53,97,53,43,570,Beast Boost,,,5.5,888.0,
800,Necrozma,Psychic,,False,97,107,101,127,89,79,600,Prism Armor,,,2.4,230.0,
800,Necrozma-Dusk-Mane,Psychic,Steel,False,97,157,127,113,109,77,680,Prism Armor,,,3.8,460.0,
800,Necrozma-Dawn-Wings,Psychic,Ghost,False,97,113,109,157,127,77,680,Prism Armor,,,4.2,350.0,
